,Text,URL
3,"['[SALAH] “Ibu Kota Pindah, Anies Bakal Jual Gedung Pemerintah Pusat”']",https://turnbackhoax.id/2020/06/20/salah-ibu-kota-pindah-anies-bakal-jual-gedung-pemerintah-pusat/
4,['[SALAH] “bupati Luwu Utara terbaring di RS karena terjatuh dari motornya waktu antar BanSos COvid-19”'],https://turnbackhoax.id/2020/06/19/salah-bupati-luwu-utara-terbaring-di-rs-karena-terjatuh-dari-motornya-waktu-antar-bansos-covid-19/
5,"['[SALAH] “Semenjak Bapak Jokowi jadi Presiden, Banyak PKI Membakar benderanya sendiri.”']",https://turnbackhoax.id/2020/06/19/salah-semenjak-bapak-jokowi-jadi-presiden-banyak-pki-membakar-benderanya-sendiri/
6,['[SALAH] “Ternyata ini tujuan masuk mall pakai barcode”'],https://turnbackhoax.id/2020/06/17/salah-ternyata-ini-tujuan-masuk-mall-pakai-barcode/
7,['[SALAH] “fadlizon mendaulat Anies jadi Duta Germo”'],https://turnbackhoax.id/2020/06/14/salah-fadlizon-mendaulat-anies-jadi-duta-germo/
8,['[SALAH] “Dasar jokodok tukang tipu… tapi goblok nya kenapa ebong tetap percaya”'],https://turnbackhoax.id/2020/06/12/salah-dasar-jokodok-tukang-tipu-tapi-goblok-nya-kenapa-ebong-tetap-percaya/
9,['[SALAH] “Anies Kembali Izinkan Diskotik dan Pantai Pijat Buka di Jakarta”'],https://turnbackhoax.id/2020/06/11/salah-anies-kembali-izinkan-diskotik-dan-pantai-pijat-buka-di-jakarta/
10,['[SALAH] “Gubernur Jakarta Anies Baswedan mendapat penghargaan terbaik di seluruh dunia dalam penanganan COVID-19”'],https://turnbackhoax.id/2020/06/11/salah-gubernur-jakarta-anies-baswedan-mendapat-penghargaan-terbaik-di-seluruh-dunia-dalam-penanganan-covid-19/
11,"['[SALAH] “Pemprov DKI Tunaikan Janji Bansos, Netizen Tagih Janji Ganjar Bagi Sembako di DKI”']",https://turnbackhoax.id/2020/06/10/salah-pemprov-dki-tunaikan-janji-bansos-netizen-tagih-janji-ganjar-bagi-sembako-di-dki/
12,['[SALAH] Usia 50 ke Atas Dilarang Masuk Mal Hingga Makan di Kafe pada Fase New Normal'],https://turnbackhoax.id/2020/05/30/salah-usia-50-ke-atas-dilarang-masuk-mal-hingga-makan-di-kafe-pada-fase-new-normal/
13,['[SALAH] “Italia mengalahkan COVID-19 “Koagulasi intravaskular diseminata” (Trombosis)”'],https://turnbackhoax.id/2020/05/26/salah-italia-mengalahkan-covid-19-koagulasi-intravaskular-diseminata-trombosis/
14,"['[SALAH] “Bukannya memotong gajinya untuk mereka para tim medis, malah memotong tunjangan para tim medis.”']",https://turnbackhoax.id/2020/05/21/salah-bukannya-memotong-gajinya-untuk-mereka-para-tim-medis-malah-memotong-tunjangan-para-tim-medis/
15,['[SALAH] “Wapres Rakyat Yang Tidak Mau Bayar Iuran Kenaikan BPJS Dosanya 3 Turunan Tidak Diampuni”'],https://turnbackhoax.id/2020/05/16/salah-wapres-rakyat-yang-tidak-mau-bayar-iuran-kenaikan-bpjs-dosanya-3-turunan-tidak-diampuni/
16,['[SALAH] “Ini ada ajakan yg menarik : Ada ide menarik banget dari Kwik Kian Gie”'],https://turnbackhoax.id/2020/05/14/salah-ini-ada-ajakan-yg-menarik-ada-ide-menarik-banget-dari-kwik-kian-gie/
17,['[SALAH] “Saran Jack Ma semoga kita bisa melewati tahun 2020”'],https://turnbackhoax.id/2020/05/11/salah-saran-jack-ma-semoga-kita-bisa-melewati-tahun-2020/
18,['[SALAH] Pesan Berantai “Taman Raya Tahap V Zona Merah COVID-19”'],https://turnbackhoax.id/2020/05/11/salah-pesan-berantai-taman-raya-tahap-v-zona-merah-covid-19/
19,['[SALAH] “KABAR BARU WARGA VIETNAM US!R KETURUNAN C!NA”'],https://turnbackhoax.id/2020/05/11/salah-kabar-baru-warga-vietnam-usr-keturunan-cna/
0,['[SALAH] Bupati Konawe Akui Disuap Menko Luhut'],https://turnbackhoax.id/2020/05/10/salah-bupati-konawe-akui-disuap-menko-luhut/
1,['[SALAH] Sri Mulyani: Pemerintah Pusat Tidak Memiliki Uang Untuk Membayar Utang Ke Pemprov DKI Jakarta'],https://turnbackhoax.id/2020/05/09/salah-sri-mulyani-pemerintah-pusat-tidak-memiliki-uang-untuk-membayar-utang-ke-pemprov-dki-jakarta/
2,"['[SALAH] “Warga Dibolehkan Mudik Oleh Kemenhub, Aturannya Keluar Kemarin Sore”']",https://turnbackhoax.id/2020/05/07/salah-warga-dibolehkan-mudik-oleh-kemenhub-aturannya-keluar-kemarin-sore/
3,['[SALAH] “menteri kesehatan America sdh menandatangani persetujuan penggunaan chip 666 untuk virus corona”'],https://turnbackhoax.id/2020/05/07/salah-menteri-kesehatan-america-sdh-menandatangani-persetujuan-penggunaan-chip-666-untuk-virus-corona/
4,['[SALAH] “Jokowi: Hukuman Seumur Hidup Bagi Kepala Daerah Mainkan Bantuan Covid-19”'],https://turnbackhoax.id/2020/05/06/salah-jokowi-hukuman-seumur-hidup-bagi-kepala-daerah-mainkan-bantuan-covid-19/
5,['[SALAH] Foto “wafat beberapa minggu yg lalu seorang penulis wanita dari Kuwait Nadiah al Jar rahimahallah”'],https://turnbackhoax.id/2020/05/01/salah-foto-wafat-beberapa-minggu-yg-lalu-seorang-penulis-wanita-dari-kuwait-nadiah-al-jar-rahimahallah/
6,['[SALAH] “Profesor Dr Tasuku Honjo mengatakan bahwa virus korona itu tidak alami. Cina telah membuatnya”'],https://turnbackhoax.id/2020/04/29/salah-profesor-dr-tasuku-honjo-mengatakan-bahwa-virus-korona-itu-tidak-alami-cina-telah-membuatnya/
7,"['[SALAH] “Corona Merebak, Gibran Salahkan Rakyat Tak Patuhi Aturan Pemerintah”']",https://turnbackhoax.id/2020/04/28/salah-corona-merebak-gibran-salahkan-rakyat-tak-patuhi-aturan-pemerintah/
8,['[SALAH] Bioskop di Palangka Raya Kembali Buka di Tengah Persebaran Covid-19'],https://turnbackhoax.id/2020/04/27/salah-bioskop-di-palangka-raya-kembali-buka-di-tengah-persebaran-covid-19/
9,"['[SALAH] “Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berutang, Hanya melakukan Pinjaman Luar Negeri”']",https://turnbackhoax.id/2020/04/27/salah-pidato-lengkap-jokowi-negara-kita-tidak-pernah-berutang-hanya-melakukan-pinjaman-luar-negeri/
10,['[SALAH] Pelintiran Konteks Foto Najwa & Tommy Soeharto'],https://turnbackhoax.id/2020/04/25/salah-pelintiran-konteks-foto-najwa-tommy-soeharto/
11,['[SALAH] Luhut Perintahkan TNI-Polri Tangkap Pemda yang Tutup Bandara'],https://turnbackhoax.id/2020/04/21/salah-luhut-perintahkan-tni-polri-tangkap-pemda-yang-tutup-bandara/
12,['[SALAH] Video Rapat Program Buka Puasa DKI Jakarta Tahun Ini'],https://turnbackhoax.id/2020/04/16/salah-video-rapat-program-buka-puasa-dki-jakarta-tahun-ini/
13,['[SALAH] Akun Media Sosial Erick Thohir For President 2024'],https://turnbackhoax.id/2020/04/15/salah-akun-media-sosial-erick-thohir-for-president-2024/
14,['[SALAH] Dokter Italia Sengaja Membunuh Pasien Virus Corona'],https://turnbackhoax.id/2020/04/12/salah-dokter-italia-sengaja-membunuh-pasien-virus-corona/
15,['[SALAH] Kumpulan Mobil di Pool Grab Cinere karena Sopir Tidak Sanggup Bayar Kredit Saat Covid-19'],https://turnbackhoax.id/2020/04/10/salah-kumpulan-mobil-di-pool-grab-cinere-karena-sopir-tidak-sanggup-bayar-kredit-saat-covid-19/
16,['[SALAH] “Listrik gratis dan diskon yang diberikan negara dibiayai dengan utang dari Bank Dunia sebesar 5 triliun”'],https://turnbackhoax.id/2020/04/09/salah-listrik-gratis-dan-diskon-yang-diberikan-negara-dibiayai-dengan-utang-dari-bank-dunia-sebesar-5-triliun/
17,['[SALAH] Kota Cirebon Lockdown'],https://turnbackhoax.id/2020/04/08/salah-kota-cirebon-lockdown/
18,['[SALAH] “Sakit hati gua bule kagak ada yang kenal sama my presiden 😥😥😥”'],https://turnbackhoax.id/2020/04/07/salah-sakit-hati-gua-bule-kagak-ada-yang-kenal-sama-my-presiden-%f0%9f%98%a5%f0%9f%98%a5%f0%9f%98%a5/
19,['[SALAH] “Rezim togog Bedebah pasilitasi karantina khusus untuk TKA SILUMAN CHINA”'],https://turnbackhoax.id/2020/04/06/salah-rezim-togog-bedebah-pasilitasi-karantina-khusus-untuk-tka-siluman-china/
0,['[SALAH] Pembunuhan Massal Berkedok Corona'],https://turnbackhoax.id/2020/04/04/salah-pembunuhan-massal-berkedok-corona/
1,['[SALAH] Jokowi Korupsi 59 Triliun di Tengah Wabah Corona'],https://turnbackhoax.id/2020/04/04/salah-jokowi-korupsi-59-triliun-di-tengah-wabah-corona/
2,['[SALAH] Video “Ini lockdown di Spanyol”'],https://turnbackhoax.id/2020/04/03/salah-video-ini-lockdown-di-spanyol/
3,['[SALAH] Hanya Cicilan Nasabah yang Positif COVID-19 yang Dapat Ditangguhkan'],https://turnbackhoax.id/2020/03/26/hanya-cicilan-nasabah-yang-positif-covid-19-yang-dapat-ditangguhkan/
4,"['[SALAH] “Selain Jack Ma, Habib Rizieq Galang Dana Rp 500 M Lawan Corona”']",https://turnbackhoax.id/2020/03/25/salah-selain-jack-ma-habib-rizieq-galang-dana-rp-500-m-lawan-corona/
5,"['[SALAH] Gara-Gara Virus Corona, TKA China Digaji 200 Juta Per Tahun']",https://turnbackhoax.id/2020/03/21/salah-gara-gara-virus-corona-tka-china-digaji-200-juta-per-tahun/
6,['[SALAH] Pasar Kodya Cirebon Ditutup Mulai 20 Maret 2020'],https://turnbackhoax.id/2020/03/20/salah-pasar-kodya-cirebon-ditutup-mulai-20-maret-2020/
7,"['[SALAH] Anjuran Mantan Menkes, Jemur Uang di Bawah Sinar Matahari Selama 30 Menit Bisa Cegah Penularan']",https://turnbackhoax.id/2020/03/17/salah-anjuran-mantan-menkes-jemur-uang-di-bawah-sinar-matahari-selama-30-menit-bisa-cegah-penularan/
8,['[SALAH] “China Akui Dokter Palestina Penemu Vaksin Corona yang Terbukti Ampuh 100 Persen”'],https://turnbackhoax.id/2020/03/16/salah-china-akui-dokter-palestina-penemu-vaksin-corona-yang-terbukti-ampuh-100-persen/
9,['[SALAH] KKN Jokowi dan UGM'],https://turnbackhoax.id/2020/03/13/salah-kkn-jokowi-dan-ugm/
10,"['[SALAH] Negara Sudah Bangkrut, KK dan Akte Dicetak di Kertas HVS']",https://turnbackhoax.id/2020/03/11/salah-negara-sudah-bangkrut-kk-dan-akte-dicetak-di-kertas-hvs/
11,['[SALAH] “Anis sedang nyimak mendengarkan Keluhan Warganya yg Terdampak Utang”'],https://turnbackhoax.id/2020/03/10/salah-anis-sedang-nyimak-mendengarkan-keluhan-warganya-yg-terdampak-utang/
12,['[SALAH] “Menginformasikan di JICT bahwa Capt Kapal CMA CGM Virgina terkena Corona”'],https://turnbackhoax.id/2020/03/07/salah-menginformasikan-di-jict-bahwa-capt-kapal-cma-cgm-virgina-terkena-corona/
13,"['[SALAH] Kartu Pra Kerja Sudah Jadi, Menganggur Digaji']",https://turnbackhoax.id/2020/03/04/salah-kartu-pra-kerja-sudah-jadi-menganggur-digaji/
14,['[SALAH] “Sertifikasi Halal mau di Hapus di RUU Sapu Jagat”'],https://turnbackhoax.id/2020/02/15/salah-sertifikasi-halal-mau-di-hapus-di-ruu-sapu-jagat/
15,['[SALAH] Struk Tol Bisa Digunakan Untuk Klaim Asuransi dan Fasilitas Derek Gratis'],https://turnbackhoax.id/2020/02/13/salah-struk-tol-bisa-digunakan-untuk-klaim-asuransi-dan-fasilitas-derek-gratis/
16,"['[SALAH] Dubes China Buka Kartu: Tiap Tahun, 2 Juta Lebih Warga Kami Masuk Indonesia']",https://turnbackhoax.id/2020/02/13/salah-dubes-china-buka-kartu-tiap-tahun-2-juta-lebih-warga-kami-masuk-indonesia/
17,['[SALAH] “TERBONGKAR 19 BANDARA DI INDONESIA SEBAGAI JALAN MASUK EMIGRAN CHINA”'],https://turnbackhoax.id/2020/02/10/salah-terbongkar-19-bandara-di-indonesia-sebagai-jalan-masuk-emigran-china/
18,['Kompilasi Post Periksa Fakta MAFINDO Berkaitan Dengan Virus Corona'],https://turnbackhoax.id/2020/02/06/kompilasi-post-periksa-fakta-mafindo-berkaitan-dengan-virus-corona/
19,['[SALAH] “King of The King Dony Pedro Memiliki Rekening Khusus Rp 720 Triliun di BNI”'],https://turnbackhoax.id/2020/02/05/salah-king-of-the-king-dony-pedro-memiliki-rekening-khusus-rp-720-triliun-di-bni/
0,['[SALAH] Foto Penampakan Banjir Yang Terjang Kawasan di Ibu Kota Baru Kalimantan'],https://turnbackhoax.id/2020/02/05/salah-foto-penampakan-banjir-yang-terjang-kawasan-di-ibu-kota-baru-kalimantan/
1,['[SALAH] “ada 40 ribu tenaga kerja asal china di morowali yang sedang dalam pengawasan (karantina)”'],https://turnbackhoax.id/2020/02/04/salah-ada-40-ribu-tenaga-kerja-asal-china-di-morowali-yang-sedang-dalam-pengawasan-karantina/
2,"['[SALAH] “Setelah Dikomfirmasi, Jokowi Sebut China Hanya Mengejar Ikan yang Lari ke Indonesia Melalui Natuna, Jadi Bukan Mencuri”']",https://turnbackhoax.id/2020/01/11/salah-setelah-dikomfirmasi-jokowi-sebut-china-hanya-mengejar-ikan-yang-lari-ke-indonesia-melalui-natuna-jadi-bukan-mencuri/
3,['[SALAH] Daftar 42 Harga Rokok Setelah Kenaikan Tarif Cukai'],https://turnbackhoax.id/2020/01/09/salah-daftar-42-harga-rokok-setelah-kenaikan-tarif-cukai/
4,['[SALAH] Pemasukan TikTok Digunakan untuk Mendirikan Kamp Konsentrasi Muslim Uighur China'],https://turnbackhoax.id/2020/01/06/salah-pemasukan-tiktok-digunakan-untuk-mendirikan-kamp-konsentrasi-muslim-uighur-china/
5,['[SALAH] Luhut Menteri Indonesia atau Dubes Khusus China Untuk Indonesia Tulisan Akbar Tandjung'],https://turnbackhoax.id/2020/01/05/salah-luhut-menteri-indonesia-atau-dubes-khusus-china-untuk-indonesia-tulisan-akbar-tandjung/
6,['[KLARIFIKASI] Stiker Halal Park di Terminal 3 Bandara Soetta'],https://turnbackhoax.id/2020/01/05/klarifikasi-stiker-halal-park-di-terminal-3-bandara-soetta/
7,['[SALAH] Tangkapan Layar Berita Media Daring Berjudul “Presiden Jokowi Marah Karena Kualitas Tenaga Kerja RI Masih Rendah” dengan Tambahan Narasi “Ini adalah salah satu faktor kenapa kami melakukan impor TKA besar-besaran dari China”'],https://turnbackhoax.id/2020/01/05/salah-tangkapan-layar-berita-media-daring-berjudul-presiden-jokowi-marah-karena-kualitas-tenaga-kerja-ri-masih-rendah-dengan-tambahan-narasi-ini-adalah-salah-satu-faktor-k/
8,"['[SALAH] Sri Sultan Hamengku Buwono X Katakan Cina dan Keturunannya Tidak Pantas Jadi Pemimpin di Bumi Nusantara dan Fakta Sejarah, Tionghoa adalah Satu-satunya Penghianat NKRI']",https://turnbackhoax.id/2020/01/04/salah-sri-sultan-hamengku-buwono-x-katakan-cina-dan-keturunannya-tidak-pantas-jadi-pemimpin-di-bumi-nusantara-dan-fakta-sejarah-tionghoa-adalah-satu-satunya-penghianat-nkri/
9,"['[SALAH] Judul berita Tempo “MUI minta agar jangan bermain terompet dan mercon saat tahun baru, cukup teriak ‘TOOT’ dan ‘DOR’ dengan keras…”']",https://turnbackhoax.id/2020/01/03/salah-judul-berita-tempo-mui-minta-agar-jangan-bermain-terompet-dan-mercon-saat-tahun-baru-cukup-teriak-toot-dan-dor-dengan-keras/
10,"['[KLARIFIKASI] Sempat Diinformasikan Gudangnya Terendam Banjir, Tokopedia Nyatakan Tidak Benar']",https://turnbackhoax.id/2020/01/03/klarifikasi-sempat-diinformasikan-gudangnya-terendam-banjir-tokopedia-nyatakan-tidak-benar/
11,"['[SALAH] China Menunggu Kekacauan Indonesia, Bila Indonesia Sudah Kacau, China Akan Masuk Ke Indonesia Dengan Alasan Mengamankan Harta Mereka']",https://turnbackhoax.id/2019/12/31/salah-china-menunggu-kekacauan-indonesia-bila-indonesia-sudah-kacau-china-akan-masuk-ke-indonesia-dengan-alasan-mengamankan-harta-mereka/
12,['[SALAH] Video Jokowi Mulai Pucat SBY Ungkap Pelaku Korupsi'],https://turnbackhoax.id/2019/12/30/salah-video-jokowi-mulai-pucat-sby-ungkap-pelaku-korupsi/
13,"['[KLARIFIKASI] Moeldoko bantah mantan Direktur Keuangan Jiwasraya, Hary Prasetyo adalah menantunya']",https://turnbackhoax.id/2019/12/29/klarifikasi-moeldoko-bantah-mantan-direktur-keuangan-jiwasraya-harry-prasetyo-adalah-menantunya/
14,['[SALAH] “MENHAN PRABOWO meminta Pada MENHAN CHINA untuk membebaskan para sandara yang di tahan di Cham Militer China”'],https://turnbackhoax.id/2019/12/22/salah-menhan-prabowo-meminta-pada-menhan-china-untuk-membebaskan-para-sandara-yang-di-tahan-di-cham-militer-china/
15,"['[SALAH] “Ini sumbernya Din Syamsudin, Presiden Joko Widodo menolak menemui ulama dari Uzbekistan dan Xinjiang, Cina”']",https://turnbackhoax.id/2019/12/21/salah-ini-sumbernya-din-syamsudin-presiden-joko-widodo-menolak-menemui-ulama-dari-uzbekistan-dan-xinjiang-cina/
16,['[SALAH] Menhan Prabowo Ditekan Untuk Beli Pesawat Tempur Dari China'],https://turnbackhoax.id/2019/12/20/salah-menhan-prabowo-ditekan-untuk-beli-pesawat-tempur-dari-china/
17,"['[SALAH] Dirut Garuda, Ari Askhara adalah Anggota BIN']",https://turnbackhoax.id/2019/12/16/salah-dirut-garuda-ari-askhara-adalah-anggota-bin/
18,['[SALAH] “Erick Thohir nyamar jadi tukang bakso waktu bongkar skandal Ari Garuda”'],https://turnbackhoax.id/2019/12/14/salah-erick-thohir-nyamar-jadi-tukang-bakso-waktu-bongkar-skandal-ari-garuda/
19,['[SALAH] Susi Pudjiastuti Sudah Menjadi Dirut Garuda yang Baru Pada 7 Desember 2019'],https://turnbackhoax.id/2019/12/11/salah-susi-pudjiastuti-sudah-menjadi-dirut-garuda-yang-baru-pada-7-desember-2019/
0,['[SALAH] Aplikasi DANA Adalah Buatan China Dan Memiliki Nama Asli Alipay'],https://turnbackhoax.id/2019/12/06/salah-aplikasi-dana-adalah-buatan-china-dan-memiliki-nama-asli-alipay/
1,['[KLARIFIKASI] ITB STIKOM Bali Berikan Klarifikasi Atas Isu Telah Terpapar ISIS'],https://turnbackhoax.id/2019/12/04/klarifikasi-itb-stikom-bali-berikan-klarifikasi-atas-isu-telah-terpapar-isis/
2,['[SALAH] Emoticon Baterai Pengisi Baterai Ponsel Ciptaan Mahasiswa Terbaik UI'],https://turnbackhoax.id/2019/11/27/salah-emoticon-baterai-pengisi-baterai-ponsel-ciptaan-mahasiswa-terbaik-ui/
3,"['[SALAH] Gara-gara Tamu Asing Sering ke Kantor Anies daripada ke Istana Presiden, Ibukota pun Dipindah']",https://turnbackhoax.id/2019/11/21/salah-gara-gara-tamu-asing-sering-ke-kantor-anies-daripada-ke-istana-presiden-ibukota-pun-dipindah/
4,['[SALAH] Pasti ada yang naruh bom sama tukang gojek agar Islam pun di sudutkan di tuduh teroris'],https://turnbackhoax.id/2019/11/14/salah-pasti-ada-yang-naruh-bom-sama-tukang-gojek-agar-islam-pun-di-sudutkan-di-tuduh-teroris/
5,['[SALAH] Penutupan perlintasan kereta karena menunggu masinis jajan di warung'],https://turnbackhoax.id/2019/11/08/salah-penutupan-perlintasan-kereta-karena-menunggu-masinis-jajan-di-warung/
6,"['[SALAH] Akhirnya Tabir Kebenaran Terbuka, Pengakuan Seorang JK']",https://turnbackhoax.id/2019/10/24/salah-akhirnya-tabir-kebenaran-terbuka-pengakuan-seorang-jk/
7,['[KLARIFIKASI] Ditjen Bea Cukai Angkat Bicara Terkait Munculnya Informasi Tawaran Hadiah Pulsa Bagi Masyarakat Yang Beri Info Jasa Titip Barang Bermerek'],https://turnbackhoax.id/2019/10/23/klarifikasi-ditjen-bea-cukai-angkat-bicara-terkait-munculnya-informasi-tawaran-hadiah-pulsa-bagi-masyarakat-yang-beri-info-jasa-titip-barang-bermerek/
8,['[BERITA] Klarifikasi Terkait Isu Bank Artos Diakuisisi Gojek Menjadi Bank Gojek'],https://turnbackhoax.id/2019/10/15/berita-klarifikasi-terkait-isu-bank-artos-diakuisisi-gojek-menjadi-bank-gojek/
9,['[SALAH] Susunan Kabinet II Jokowi-Amin'],https://turnbackhoax.id/2019/10/14/salah-susunan-kabinet-ii-jokowi-amin/
10,"['[SALAH] Rangkap Jabatan Menteri Dan Anggota DPR, Puan: Khan Gajinya Dobel']",https://turnbackhoax.id/2019/10/05/salah-rangkap-jabatan-menteri-dan-anggota-dpr-puan-khan-gajinya-dobel/
11,['[KLARIFIKASI] BEM FEB UI: Mahasiswa Dalam Foto Tidak Merusak Fasilitas Umum'],https://turnbackhoax.id/2019/10/03/klarifikasi-bem-feb-ui-mahasiswa-dalam-foto-tidak-merusak-fasilitas-umum/
12,['[SALAH] Titiek Soeharto mewakili delegasi Indonesia di Sidang Umum PBB 2019 bersama H. Kalla'],https://turnbackhoax.id/2019/10/01/salah-titiek-soeharto-mewakili-delegasi-indonesia-di-sidang-umum-pbb-2019-bersama-h-kalla/
13,"['[SALAH] Kemenag: Korupsi Itu Perbedaan Dalam Mencari Rezeki, Tidak Bertentangan Dengan Syariat']",https://turnbackhoax.id/2019/09/30/salah-kemenag-korupsi-itu-perbedaan-dalam-mencari-rezeki-tidak-bertentangan-dengan-syariat/
14,['[BERITA] Sriwijaya Air Group Bantah Setop Operasi'],https://turnbackhoax.id/2019/09/27/berita-sriwijaya-air-group-bantah-setop-operasi/
15,['[KLARIFIKASI] KPK Beri Klarifikasi Atas Isu Tunggangi Demonstrasi Mahasiswa'],https://turnbackhoax.id/2019/09/26/klarifikasi-kpk-beri-klarifikasi-atas-isu-tunggangi-demonstrasi-mahasiswa/
16,['[SALAH] Tiongkok Minta Dua Pulau untuk Bayar Utang RI'],https://turnbackhoax.id/2019/09/18/salah-tiongkok-minta-dua-pulau-untuk-bayar-utang-ri/
17,['[BERITA] Klarifikasi Terkait Isu Perubahan Nama Terminal di Bandara Soekarno-Hatta'],https://turnbackhoax.id/2019/09/17/berita-klarifikasi-terkait-isu-perubahan-nama-terminal-di-bandara-soekarno-hatta/
18,['[SALAH] Yusril Buat Pernyataan “Jokowi Jangan Jadi Presiden Kalau Begini Caranya” Pasca Menjadi Kuasa Hukum Jokowi – Ma’ruf'],https://turnbackhoax.id/2019/09/15/salah-yusril-buat-pernyataan-jokowi-jangan-jadi-presiden-kalau-begini-caranya-pasca-menjadi-kuasa-hukum-jokowi-maruf/
19,"['[SALAH] Harga Semua Beras Bakal Naik, Puan Malah Salahkan Rakyat Karna Rutin Makan']",https://turnbackhoax.id/2019/09/15/salah-harga-semua-beras-bakal-naik-puan-malah-salahkan-rakyat-karna-rutin-makan/
0,['[SALAH] Ungkapan Hati BJ Habibie Soal Akhirat'],https://turnbackhoax.id/2019/09/13/salah-ungkapan-hati-bj-habibie-soal-akhirat/
1,"['[SALAH] “Opini dari Dahlan Iskan MENYEMBAH TUHAN, MENGABAIKAN KEMANUSIAAN”']",https://turnbackhoax.id/2019/09/02/salah-opini-dari-dahlan-iskan-menyembah-tuhan-mengabaikan-kemanusiaan/
2,['[SALAH] Pelintiran Premis “Garis Lurus Beijing – Kalimantan Timur”'],https://turnbackhoax.id/2019/08/27/salah-pelintiran-premis-garis-lurus-beijing-kalimantan-timur/
3,"['[SALAH] Dijebol Siber Rp 9 Triliun, Bank Mandiri Segera Bangkrut?']",https://turnbackhoax.id/2019/08/15/salah-dijebol-siber-rp-9-triliun-bank-mandiri-segera-bangkrut/
4,['[SALAH] Beredar Nama-nama Menteri dan Pejabat Setingkat Menteri Kabinet Jilid II yang diputuskan Jokowi – Ma’ruf di Istana Bogor'],https://turnbackhoax.id/2019/08/11/salah-beredar-nama-nama-menteri-dan-pejabat-setingkat-menteri-kabinet-jilid-ii-yang-diputuskan-jokowi-maruf-di-istana-bogor/
5,['[BERITA] Kementerian PUPR Beri Penjelasan Mengenai Isu Rumah Subsidi Sudah Habis'],https://turnbackhoax.id/2019/08/08/berita-kementerian-pupr-beri-penjelasan-mengenai-isu-rumah-subsidi-sudah-habis/
6,['[KLARIFIKASI] “visa bebas dijadikan sarana rakyat China datang ke Indonesia cari pekerjaan”'],https://turnbackhoax.id/2019/07/28/klarifikasi-visa-bebas-dijadikan-sarana-rakyat-china-datang-ke-indonesia-cari-pekerjaan/
7,['[BERITA] PT Pos Indonesia Membantah Isu Telah Bangkrut'],https://turnbackhoax.id/2019/07/26/berita-pt-pos-indonesia-membantah-isu-telah-bangkrut/
8,"['[SALAH] “Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?”']",https://turnbackhoax.id/2019/07/25/salah-said-aqil-negara-china-bukan-negara-komunis-yang-komunis-itu-justru-arab/
9,['[KLARIFIKASI] Dampak Mekanisme Pertahanan Kaki Seribu'],https://turnbackhoax.id/2019/07/21/klarifikasi-dampak-mekanisme-pertahanan-kaki-seribu/
10,['[SALAH] “Khoirul Anwar Penemu 4G LTE”'],https://turnbackhoax.id/2019/07/20/salah-khoirul-anwar-penemu-4g-lte/
11,['[SALAH] “Negara ente digadai ke China KOMUNIS”'],https://turnbackhoax.id/2019/07/15/salah-negara-ente-digadai-ke-china-komunis/
12,['[SALAH] “Krakatau steel di kuasai cina”'],https://turnbackhoax.id/2019/07/14/salah-krakatau-steel-di-kuasai-cina/
13,"['[SALAH] Imunisasi adalah tipu daya zionist, yang sebenarnya memasukkan bibit penyakit untuk jangka pendek maupun panjang']",https://turnbackhoax.id/2019/07/14/salah-imunisasi-adalah-tipu-daya-zionist-yang-sebenarnya-memasukkan-bibit-penyakit-untuk-jangka-pendek-maupun-panjang/
14,['[SALAH] Khanzarof : Hasil Cloning Dokter Hewan Amerika dan Rusia yang berasal dari Campuran Kambing dan Babi'],https://turnbackhoax.id/2019/07/10/salah-khanzarof-hasil-cloning-dokter-hewan-amerika-dan-rusia-yang-berasal-dari-campuran-kambing-dan-babi/
15,['[SALAH] Video Citilink Terbangkan Satu Penumpang Dari Kertajati Ke Surabaya'],https://turnbackhoax.id/2019/07/03/salah-video-citilink-terbangkan-satu-penumpang-dari-kertajati-ke-surabaya/
16,['[SALAH] Jokowi pidato hanya satu menit jadi tertawaan orang Jepang'],https://turnbackhoax.id/2019/07/02/salah-jokowi-pidato-hanya-satu-menit-jadi-tertawaan-orang-jepang/
17,['[KLARIFIKASI] Ormas “Forum Bhayangkara Indonesia”'],https://turnbackhoax.id/2019/06/27/klarifikasi-ormas-forum-bhayangkara-indonesia/
18,['[SALAH] Kas Negara Kosong'],https://turnbackhoax.id/2019/06/22/salah-kas-negara-kosong/
19,['[KLARIFIKASI] Dinas PPAPP DKI Batalkan Rapat yang Undang Muslimah HTI'],https://turnbackhoax.id/2019/06/19/klarifikasi-dinas-ppapp-dki-batalkan-rapat-yang-undang-muslimah-hti/
0,['[SALAH] Ada Ajakan Aksi Bertajuk “PUNCAK AKSI AKBAR TERBESAR *MENUJU KEMENANGAN* PRABOWO SUBIANTO – SANDIAGA UNO”'],https://turnbackhoax.id/2019/06/16/salah-ada-ajakan-aksi-bertajuk-puncak-aksi-akbar-terbesar-menuju-kemenangan-prabowo-subianto-sandiaga-uno/
1,['[SALAH] Lion Air Memiliki Utang Kepada Boeing dan Airbus Sebesar Rp614 Triliun'],https://turnbackhoax.id/2019/06/14/salah-lion-air-memiliki-utang-kepada-boeing-dan-airbus-sebesar-rp614-triliun/
