Text,Kategori,URL
"['Sapa Pekerja Migran, Ganjar: Wah Hebat Wong Cilacap Wis Tekan Napoli']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5761501/sapa-pekerja-migran-ganjar-wah-hebat-wong-cilacap-wis-tekan-napoli
['APLog Kirim 200 Ton Alat & Material Pembangunan RS COVID-19 ke Merauke'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/infrastruktur/d-5761498/aplog-kirim-200-ton-alat--material-pembangunan-rs-covid-19-ke-merauke
['Singapura Bebaskan Karantina buat Turis yang Sudah Divaksinasi'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5761497/singapura-bebaskan-karantina-buat-turis-yang-sudah-divaksinasi
"['Tak Bisa Nonton Sepakbola karena Belum Divaksin, Presiden Brasil Marah']","<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5761464/tak-bisa-nonton-sepakbola-karena-belum-divaksin-presiden-brasil-marah
"['Bertambah Lagi, Ini Daftar Negara Setop Sementara Vaksin Moderna di Usia Muda']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5761441/bertambah-lagi-ini-daftar-negara-setop-sementara-vaksin-moderna-di-usia-muda
"['Imunitas dari Vaksinasi COVID-19 Bisa Turun, Haruskah Kita Khawatir?']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5761431/imunitas-dari-vaksinasi-covid-19-bisa-turun-haruskah-kita-khawatir
"['India Pakai Drone Kirim Vaksin Corona ke Lokasi Terpencil, Cuma Butuh 12 Menit']","<span class=""category"">detikNews</span>",https://news.detik.com/bbc-world/d-5761401/india-pakai-drone-kirim-vaksin-corona-ke-lokasi-terpencil-cuma-butuh-12-menit
"['78 Juta Warga RI Disebut Sudah Terinfeksi COVID-19, Apa Dampaknya?']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5761353/78-juta-warga-ri-disebut-sudah-terinfeksi-covid-19-apa-dampaknya
['Curhat PKL di Klaten Setelah Objek Wisata Dibuka: Semoga Tak Tutup Lagi'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5761254/curhat-pkl-di-klaten-setelah-objek-wisata-dibuka-semoga-tak-tutup-lagi
['Raksasa Teknologi Ini Ancam Tak Gaji Pegawai yang Belum Vaksin'],"<span class=""category"">detikInet</span>",https://inet.detik.com/cyberlife/d-5761323/raksasa-teknologi-ini-ancam-tak-gaji-pegawai-yang-belum-vaksin
['Pendatang Segera Bisa Masuk AS dengan Vaksin Apapun Asal Diakui WHO'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5761314/pendatang-segera-bisa-masuk-as-dengan-vaksin-apapun-asal-diakui-who
['3 Orang Ditahan Usai Ribuan Dosis Vaksin Corona Dibuang di Mesir'],"<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5761306/3-orang-ditahan-usai-ribuan-dosis-vaksin-corona-dibuang-di-mesir
['LaNyalla Harap Organisasi-Perusahaan Bantu Kejar Percepatan Vaksinasi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5761248/lanyalla-harap-organisasi-perusahaan-bantu-kejar-percepatan-vaksinasi
"['Adu Kuat Booster Vaksin Pfizer Vs Sinovac, Mana yang Lebih Tokcer?']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5761172/adu-kuat-booster-vaksin-pfizer-vs-sinovac-mana-yang-lebih-tokcer
['Axioo Gelar Pelatihan WordPressÂ\xa0untuk Komunitas Difabel'],"<span class=""category"">detikInet</span>",https://inet.detik.com/business/d-5761100/axioo-gelar-pelatihan-wordpressuntuk-komunitas-difabel
['Heboh Lembaga AS Sebut 78 Juta Warga RI Sudah Pernah Kena COVID-19'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5761099/heboh-lembaga-as-sebut-78-juta-warga-ri-sudah-pernah-kena-covid-19
"['Wisatawan Domestik Tak Bisa Masuk Api Abadi Mrapen, Ini Penjelasan Petugas']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760871/wisatawan-domestik-tak-bisa-masuk-api-abadi-mrapen-ini-penjelasan-petugas
['Hunting Warga Belum Vaksin di Pasar Larangan Sidoarjo'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5760995/hunting-warga-belum-vaksin-di-pasar-larangan-sidoarjo
"['Malaysia Menuju Fase Endemik, Cabut Pembatasan Orang yang Divaksin Besok']","<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5760984/malaysia-menuju-fase-endemik-cabut-pembatasan-orang-yang-divaksin-besok
"['Akabri 1999 Peduli Vaksinasi, Baksos dan Kekebalan Komunal']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760971/akabri-1999-peduli-vaksinasi-baksos-dan-kekebalan-komunal
['Pasangan Lansia Jalan 12 Km untuk Divaksin'],"<span class=""category"">detikNews</span>",https://news.detik.com/detiktv/d-5760982/pasangan-lansia-jalan-12-km-untuk-divaksin
['Dirut BPJS Kesehatan & Komisi IX DPR Tinjau Puskesmas di Samarinda'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760947/dirut-bpjs-kesehatan--komisi-ix-dpr-tinjau-puskesmas-di-samarinda
"['Pemkot Surabaya Tambah 10 Mobil Vaksin Keliling, 6 Akan Bantu Bangkalan']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5760910/pemkot-surabaya-tambah-10-mobil-vaksin-keliling-6-akan-bantu-bangkalan
['Nomor PeduliLindungi yang Bisa Dihubungi Terkait Sertifikat Vaksin'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759024/nomor-pedulilindungi-yang-bisa-dihubungi-terkait-sertifikat-vaksin
"['Tingkat Kesembuhan COVID Capai 96%, Masyarakat Diminta Tetap Waspada']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5760857/tingkat-kesembuhan-covid-capai-96-masyarakat-diminta-tetap-waspada
"['AS Longgarkan Aturan, Pendatang Boleh Pakai Vaksin Apapun yang Diakui WHO']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5760845/as-longgarkan-aturan-pendatang-boleh-pakai-vaksin-apapun-yang-diakui-who
"['Andre Rosiade: Vaksinasi Gerindra Sumbar Tuntas, Lanjut ke Kabupaten & Kota']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760838/andre-rosiade-vaksinasi-gerindra-sumbar-tuntas-lanjut-ke-kabupaten--kota
['Liburan Bersama Anak di Lembang? Sudah Bisa Nih'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760824/liburan-bersama-anak-di-lembang-sudah-bisa-nih
['Ketua DPD Puji Vaksinasi Massal 1000 Dosis di Serang'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760723/ketua-dpd-puji-vaksinasi-massal-1000-dosis-di-serang
"['Cara Daftar Vaksin Tanpa Antre, Siswa Bisa Gunakan Langkah Ini']","<span class=""category"">detikEdu</span>",https://www.detik.com/edu/detikpedia/d-5760576/cara-daftar-vaksin-tanpa-antre-siswa-bisa-gunakan-langkah-ini
"['Objek Wisata Wonogiri Kembali Dibuka, Anak-anak Boleh Masuk']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760557/objek-wisata-wonogiri-kembali-dibuka-anak-anak-boleh-masuk
"['Singapura Siap New Normal, Turis Asing Bebas Karantina']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5760340/singapura-siap-new-normal-turis-asing-bebas-karantina
"['Top 5: Dorce Tak Sadarkan Diri, Vaksin Zifivax Dapat EUA dan Halal']","<span class=""category"">detikHot</span>",https://hot.detik.com/detiktv/d-5760450/top-5-dorce-tak-sadarkan-diri-vaksin-zifivax-dapat-eua-dan-halal
['Ramalan Tamatnya Pandemi Corona yang Bikin Optimis'],"<span class=""category"">detikInet</span>",https://inet.detik.com/science/d-5760331/ramalan-tamatnya-pandemi-corona-yang-bikin-optimis
"['Kabar Gembira Nih, Gunung Merbabu Buka Lagi Dua Jalur Pendakian!']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760386/kabar-gembira-nih-gunung-merbabu-buka-lagi-dua-jalur-pendakian
['Penantian Jemaah RI Umroh Lagi Segera Terealisasi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760410/penantian-jemaah-ri-umroh-lagi-segera-terealisasi
"['Alhamdulillah, MUI Tetapkan Vaksin Zifivax Anhui Halal dan Suci']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5760409/alhamdulillah-mui-tetapkan-vaksin-zifivax-anhui-halal-dan-suci
"['Nikkei: Indeks Pemulihan COVID-19 RI Tertinggi di ASEAN, Filipina Terendah']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5760396/nikkei-indeks-pemulihan-covid-19-ri-tertinggi-di-asean-filipina-terendah
"['Arab Saudi Buka Pintu Umrah Buat Jemaah RI, Garuda Siap-siap']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5760242/arab-saudi-buka-pintu-umrah-buat-jemaah-ri-garuda-siap-siap
['Puan: DPR RI Siap Sukseskan Presidensi G20 Indonesia'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760284/puan-dpr-ri-siap-sukseskan-presidensi-g20-indonesia
"['Sebelum ke Trans Snow World Bekasi, Ketahui Dulu Tipsnya']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760121/sebelum-ke-trans-snow-world-bekasi-ketahui-dulu-tipsnya
['Momen Seniman Jaranan Banyuwangi Usai Ngamen Langsung Divaksinasi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5760290/momen-seniman-jaranan-banyuwangi-usai-ngamen-langsung-divaksinasi
"['CDC Sebut Akhir Pandemi COVID-19 Tergantung Pada Manusia, Kok Bisa?']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5760249/cdc-sebut-akhir-pandemi-covid-19-tergantung-pada-manusia-kok-bisa
"['Wahai Jamaah Umroh yang Tertunda Keberangkatan, Segera Vaksinasi Lengkap Ya']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760243/wahai-jamaah-umroh-yang-tertunda-keberangkatan-segera-vaksinasi-lengkap-ya
['Weekend Pertama Pengunjung KBS Belum Ramai'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5760279/weekend-pertama-pengunjung-kbs-belum-ramai
['Gubernur Khofifah Kejar Target Vaksinasi Lansia di Jatim'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5760256/gubernur-khofifah-kejar-target-vaksinasi-lansia-di-jatim
['Jalan Panjang Diplomasi Indonesia Agar Jamaah Bisa Umroh Lagi'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760155/jalan-panjang-diplomasi-indonesia-agar-jamaah-bisa-umroh-lagi
['50 Juta Dosis Vaksin Corona Zifivax Ditargetkan Tiba di RI Tahun Ini'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760140/50-juta-dosis-vaksin-corona-zifivax-ditargetkan-tiba-di-ri-tahun-ini
['Pertimbangan MUI Bolehkan Penggunaan Vaksin Zifivax'],"<span class=""category"">detikNews</span>",https://news.detik.com/detiktv/d-5760118/pertimbangan-mui-bolehkan-penggunaan-vaksin-zifivax
"['Kehilangan Pembeli, Pedagang Oleh-oleh Berharap Candi Plaosan Segera Dibuka']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5760086/kehilangan-pembeli-pedagang-oleh-oleh-berharap-candi-plaosan-segera-dibuka
"['Varian Delta Bermutasi Lagi, Dikhawatirkan Bisa Infeksi yang Sudah Divaksin']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5760104/varian-delta-bermutasi-lagi-dikhawatirkan-bisa-infeksi-yang-sudah-divaksin
"['Selain Halal, MUI Sebut Vaksin Zifivax Punya Efikasi 81%']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760088/selain-halal-mui-sebut-vaksin-zifivax-punya-efikasi-81
"['Positif Corona di RI 9 Oktober Tambah 1.167 Kasus, Kematian 52']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5760063/positif-corona-di-ri-9-oktober-tambah-1167-kasus-kematian-52
['AS Akan Terima Pelancong Asing dengan Vaksin Corona yang Disetujui WHO'],"<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5760021/as-akan-terima-pelancong-asing-dengan-vaksin-corona-yang-disetujui-who
['Top! Ribuan Pelajar Divaksinasi COVID-19 di Atas Kapal Perang TNI AL'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5760012/top-ribuan-pelajar-divaksinasi-covid-19-di-atas-kapal-perang-tni-al
"['Lapas Pasuruan Terapkan Aplikasi PeduliLindungi, Siap Kunjungan Tatap Muka']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5759998/lapas-pasuruan-terapkan-aplikasi-pedulilindungi-siap-kunjungan-tatap-muka
['Alhamdulillah! Jamaah Indonesia Bisa Segera Umroh Lagi'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759995/alhamdulillah-jamaah-indonesia-bisa-segera-umroh-lagi
['MUI Tetapkan Vaksin Zifivax Asal China Aman dan Halal'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759991/mui-tetapkan-vaksin-zifivax-asal-china-aman-dan-halal
"['Arab Saudi Beri Lampu Hijau, Jemaah RI Segera Bisa Umroh Lagi!']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759990/arab-saudi-beri-lampu-hijau-jemaah-ri-segera-bisa-umroh-lagi
['Kabar Baik! Arab Saudi Kembali Buka Umrah buat Jemaah RI'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5759987/kabar-baik-arab-saudi-kembali-buka-umrah-buat-jemaah-ri
['MUI: Vaksin Zifivax Halal dan Suci'],"<span class=""category"">detikNews</span>",https://news.detik.com/detiktv/d-5759984/mui-vaksin-zifivax-halal-dan-suci
"['Hore! Non KTP DKI Bisa Vaksin Merek Apa Saja di Jakarta, Begini Caranya']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5759875/hore-non-ktp-dki-bisa-vaksin-merek-apa-saja-di-jakarta-begini-caranya
"['Pilkades di Tangerang: Digelar 77 Desa, 1.178 TPS dan Habiskan Rp 28 M']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5759852/pilkades-di-tangerang-digelar-77-desa-1178-tps-dan-habiskan-rp-28-m
"['Candi Plaosan Tutup, Wisatawan Pilih Selfie di Depan Pagar']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759850/candi-plaosan-tutup-wisatawan-pilih-selfie-di-depan-pagar
"['61 Objek Wisata di Klaten Buka, tapi Pastikan Punya Peduli Lindungi']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759791/61-objek-wisata-di-klaten-buka-tapi-pastikan-punya-peduli-lindungi
['Total Kematian Corona di Brasil Tembus 600 Ribu Orang'],"<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5759810/total-kematian-corona-di-brasil-tembus-600-ribu-orang
"['Singapura New Normal 3-6 Bulan Lagi, Begini Ketentuannya']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5759807/singapura-new-normal-3-6-bulan-lagi-begini-ketentuannya
['Pemkab Cianjur Izinkan Wisata Tetap Buka Meski PPKM Level 3'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759739/pemkab-cianjur-izinkan-wisata-tetap-buka-meski-ppkm-level-3
['Ahmad Muzani: Upaya Vaksinasi di Sulsel untuk Rakyat Sehat & Negara Kuat'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759754/ahmad-muzani-upaya-vaksinasi-di-sulsel-untuk-rakyat-sehat--negara-kuat
['Sepinya Pelabuhan Ketapang-Gilimanuk Ditinggal Turis'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759693/sepinya-pelabuhan-ketapang-gilimanuk-ditinggal-turis
"['Kenali Lagi Vaksin Zifivax, dari Efikasi hingga Efek Samping']","<span class=""category"">detikHealth</span>",https://health.detik.com/detiktv/d-5759604/kenali-lagi-vaksin-zifivax-dari-efikasi-hingga-efek-samping
['Pemain Top Liga Inggris Enggan Vaksin Gegara Hoax Bill Gates'],"<span class=""category"">detikInet</span>",https://inet.detik.com/cyberlife/d-5759543/pemain-top-liga-inggris-enggan-vaksin-gegara-hoax-bill-gates
"['Adik Tuding Telantarkan Orang Tua, Gus Miftah Singgung Kisah Nabi Nuh']","<span class=""category"">detikHot</span>",https://hot.detik.com/celeb/d-5759480/adik-tuding-telantarkan-orang-tua-gus-miftah-singgung-kisah-nabi-nuh
['Andai Pandemi Pergi'],"<span class=""category"">detikNews</span>",https://news.detik.com/kolom/d-5759451/andai-pandemi-pergi
['Southgate soal Vaksin COVID-19: Pemain Muda Gampang Termakan Konspirasi'],"<span class=""category"">Sepakbola</span>",https://sport.detik.com/sepakbola/bola-dunia/d-5759479/southgate-soal-vaksin-covid-19-pemain-muda-gampang-termakan-konspirasi
"['Perpanjangan PPKM, 12 Daerah di Jateng Justru Naik ke Level 3']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5759497/perpanjangan-ppkm-12-daerah-di-jateng-justru-naik-ke-level-3
['Agoda Beri Promo 15 Persen Bagi Traveler yang Sudah Divaksin'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759430/agoda-beri-promo-15-persen-bagi-traveler-yang-sudah-divaksin
['Menunggu Vaksin Merah Putih Unair Diuji ke Manusia'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5759445/menunggu-vaksin-merah-putih-unair-diuji-ke-manusia
"['Syarat Naik Kereta Api Terkini, Simak Ya!']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5759309/syarat-naik-kereta-api-terkini-simak-ya
['Gubernur Bali Wayan Koster Ngaku Sudah Divaksin Booster'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759252/gubernur-bali-wayan-koster-ngaku-sudah-divaksin-booster
['Arbi Leo Gelar Vaksinasi Massal di Bangka Belitung'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759251/arbi-leo-gelar-vaksinasi-massal-di-bangka-belitung
['RI Kembali Terima Bantuan Vaksin dari Inggris Sebanyak 245.440 Dosis'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759231/ri-kembali-terima-bantuan-vaksin-dari-inggris-sebanyak-245440-dosis
"['Hasil Riset Chili soal Booster Vaksin Sinovac, Pfizer, AstraZeneca']","<span class=""category"">detikHealth</span>",https://health.detik.com/detiktv/d-5759133/hasil-riset-chili-soal-booster-vaksin-sinovac-pfizer-astrazeneca
['Walkot Hendi Antar Jemput Lansia di Semarang untuk Ikut Vaksinasi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759066/walkot-hendi-antar-jemput-lansia-di-semarang-untuk-ikut-vaksinasi
['Jokowi: KTT G20 Akan Jadi Corong Marketing Bali'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5759025/jokowi-ktt-g20-akan-jadi-corong-marketing-bali
['Kementan Didukung Para Kepala Daerah untuk Indonesia Bebas Rabies 2030'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758939/kementan-didukung-para-kepala-daerah-untuk-indonesia-bebas-rabies-2030
"['Vaksin Zifivax untuk 18 Tahun ke Atas Bukan Booster, Mahasiswa Perlu Tahu']","<span class=""category"">detikEdu</span>",https://www.detik.com/edu/detikpedia/d-5758704/vaksin-zifivax-untuk-18-tahun-ke-atas-bukan-booster-mahasiswa-perlu-tahu
"['Uji Preklinik Vaksin Merah Putih Tuntas, Akhir Oktober Diharapkan Uji Manusia']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758908/uji-preklinik-vaksin-merah-putih-tuntas-akhir-oktober-diharapkan-uji-manusia
"['Syarat Naik Kereta Api Oktober 2021, Cek Dulu Sebelum Pesan Tiket']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758895/syarat-naik-kereta-api-oktober-2021-cek-dulu-sebelum-pesan-tiket
"['Sempat Alami Penurunan, Kasus COVID-19 di Bandung Naik Lagi']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5758894/sempat-alami-penurunan-kasus-covid-19-di-bandung-naik-lagi
['Kabar Gembira Lur! Dibuka Lagi 2 Jalur Pendakian Gunung Merbabu'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5758885/kabar-gembira-lur-dibuka-lagi-2-jalur-pendakian-gunung-merbabu
['Perjalanan Bebas Karantina Singapura-Korsel Disepakati Mulai November'],"<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5758832/perjalanan-bebas-karantina-singapura-korsel-disepakati-mulai-november
['Mentan Luncurkan 3 Vaksin Hewan di Acara Puncak Hari Rabies Sedunia'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758810/mentan-luncurkan-3-vaksin-hewan-di-acara-puncak-hari-rabies-sedunia
['Jelang KTT G20: Jokowi Mau Pamer Keberhasilan RI Tanggulangi COVID'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5758784/jelang-ktt-g20-jokowi-mau-pamer-keberhasilan-ri-tanggulangi-covid
['Rektor Unair Sebut Efikasi Vaksin Merah Putih Lebih 90%'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758800/rektor-unair-sebut-efikasi-vaksin-merah-putih-lebih-90
['PPKM Garut Terkini: 4 Info Setelah Kembali Jadi PPKM Level 3'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758770/ppkm-garut-terkini-4-info-setelah-kembali-jadi-ppkm-level-3
['8.344 Pendidik dan Tenaga Pendidik di DKI Belum Divaksin Corona'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758745/8344-pendidik-dan-tenaga-pendidik-di-dki-belum-divaksin-corona
"['Sukses Uji Preklinik Tahap 2 Vaksin Merah Putih Pada Hewan, Unair Lapor ke BPOM']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758718/sukses-uji-preklinik-tahap-2-vaksin-merah-putih-pada-hewan-unair-lapor-ke-bpom
"['Vaksin with a View Ada Lagi, Kini Berlatar Sawah dan Perbukitan Menoreh']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5758720/vaksin-with-a-view-ada-lagi-kini-berlatar-sawah-dan-perbukitan-menoreh
"['Turki Bandingkan Efek Booster Vaksin Pfizer Vs Sinovac, Ini Hasilnya']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5758706/turki-bandingkan-efek-booster-vaksin-pfizer-vs-sinovac-ini-hasilnya
['Ridwan Kamil Ungkap Minat Warga Divaksinasi COVID-19 Mulai Turun'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5758694/ridwan-kamil-ungkap-minat-warga-divaksinasi-covid-19-mulai-turun
"[""Inggris Keluarkan 47 Negara dari 'Red-List' COVID-19, Salah Satunya RI""]","<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5758677/inggris-keluarkan-47-negara-dari-red-list-covid-19-salah-satunya-ri
['Pfizer Minta Persetujuan EUA di AS untuk Anak 5-12 Tahun'],"<span class=""category"">detikHealth</span>",https://health.detik.com/detiktv/d-5758707/pfizer-minta-persetujuan-eua-di-as-untuk-anak-5-12-tahun
['Cek 5 Pemenang Foto Frame Detik Ini Sudah Vaksin Minggu Ini!'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5758633/cek-5-pemenang-foto-frame-detik-ini-sudah-vaksin-minggu-ini
"['Uji Preklinik Tahap 2 Hewan Makaka untuk Vaksin Merah Putih Tuntas, Hasilnya?']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758629/uji-preklinik-tahap-2-hewan-makaka-untuk-vaksin-merah-putih-tuntas-hasilnya
"['Terkendala Aksesibilitas, Vaksinasi di Pelosok Bandung Barat Rendah']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5758596/terkendala-aksesibilitas-vaksinasi-di-pelosok-bandung-barat-rendah
['Waket DPD Gelar Vaksinasi Massal di 6 Kabupaten/Kota Kaltim'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758559/waket-dpd-gelar-vaksinasi-massal-di-6-kabupatenkota-kaltim
"['Syarat Masuk Hotel Saat PPKM, Baca Dulu Sebelum Staycation Ya']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5758497/syarat-masuk-hotel-saat-ppkm-baca-dulu-sebelum-staycation-ya
"['Mampu Produksi Sendiri, Indonesia Kini Tak Perlu Impor Vaksin Rabies-Flu Burung']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758468/mampu-produksi-sendiri-indonesia-kini-tak-perlu-impor-vaksin-rabies-flu-burung
"['Ditanya Namanya Naik Tajam di Survei Capres, Ganjar: Ada Tugas Baru...']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5758439/ditanya-namanya-naik-tajam-di-survei-capres-ganjar-ada-tugas-baru
"['Tertunda Akibat Gempa, Kereta Komuter di Tokyo Penuh Sesak']","<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5758417/tertunda-akibat-gempa-kereta-komuter-di-tokyo-penuh-sesak
['Menteri Pertanian Targetkan Indonesia Bebas Rabies 2030'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758406/menteri-pertanian-targetkan-indonesia-bebas-rabies-2030
"['Dilema Orang Tua Pergi Wisata, Anak-anak Sama Pengasuh']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5758407/dilema-orang-tua-pergi-wisata-anak-anak-sama-pengasuh
"['Pertama di Dunia, Indonesia Bikin Serum Tangkal Flu Babi']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5758325/pertama-di-dunia-indonesia-bikin-serum-tangkal-flu-babi
['Perhatian buat yang Belum! Begini Cara Daftar Vaksin Online Nggak Pake Ribet'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5758314/perhatian-buat-yang-belum-begini-cara-daftar-vaksin-online-nggak-pake-ribet
"['PeduliLindungi juga Sering Eror di Tebing Breksi, Timbulkan Bahaya']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5758309/pedulilindungi-juga-sering-eror-di-tebing-breksi-timbulkan-bahaya
['Wisatawan Jatim Banyak yang Bandel di Tebing Breksi'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5758203/wisatawan-jatim-banyak-yang-bandel-di-tebing-breksi
"[""Mahasiswa Baru UM Surabaya 'Diajak Main' Squid Game, Kok Bisa?""]","<span class=""category"">detikEdu</span>",https://www.detik.com/edu/perguruan-tinggi/d-5758051/mahasiswa-baru-um-surabaya-diajak-main-squid-game-kok-bisa
